user_id,final_page,date,device,sex
482366,search_page,2015-03-03,Desktop,Male
194083,home_page,2015-03-31,Mobile,Female
869300,home_page,2015-04-05,Mobile,Female
42877,home_page,2015-02-23,Desktop,Male
935058,search_page,2015-02-08,Desktop,Male
544485,search_page,2015-01-19,Mobile,Male
748008,home_page,2015-01-01,Desktop,Female
44891,home_page,2015-02-13,Desktop,Female
358132,search_page,2015-04-20,Desktop,Male
75262,search_page,2015-03-10,Desktop,Female
27767,home_page,2015-04-26,Desktop,Male
187604,search_page,2015-02-23,Desktop,Female
573128,search_page,2015-04-08,Desktop,Female
681327,search_page,2015-03-16,Desktop,Male
736742,home_page,2015-03-09,Desktop,Male
373410,home_page,2015-03-26,Mobile,Male
892698,home_page,2015-04-29,Mobile,Female
389389,search_page,2015-01-30,Desktop,Female
907101,search_page,2015-04-09,Desktop,Male
805455,home_page,2015-02-26,Desktop,Male
448114,search_page,2015-02-23,Mobile,Female
588761,home_page,2015-02-26,Desktop,Female
360859,home_page,2015-01-06,Desktop,Female
95109,search_page,2015-03-11,Desktop,Female
239,search_page,2015-01-05,Mobile,Male
546241,home_page,2015-01-10,Desktop,Male
719324,home_page,2015-04-26,Desktop,Female
292292,home_page,2015-04-19,Desktop,Male
411431,search_page,2015-03-01,Desktop,Male
967893,search_page,2015-04-23,Desktop,Male
728284,search_page,2015-02-04,Mobile,Female
899429,home_page,2015-03-23,Desktop,Male
222770,home_page,2015-04-09,Mobile,Female
446191,home_page,2015-02-26,Desktop,Female
535591,home_page,2015-03-16,Mobile,Female
112906,search_page,2015-02-17,Mobile,Female
713126,home_page,2015-04-29,Desktop,Female
441396,home_page,2015-04-26,Desktop,Male
858931,home_page,2015-04-15,Mobile,Female
22410,home_page,2015-01-03,Desktop,Female
510870,home_page,2015-01-08,Desktop,Male
669609,search_page,2015-01-02,Mobile,Male
640852,search_page,2015-03-01,Desktop,Male
5488,search_page,2015-03-21,Desktop,Female
624889,search_page,2015-02-17,Desktop,Male
940501,home_page,2015-04-27,Desktop,Female
102047,search_page,2015-01-30,Desktop,Male
971502,search_page,2015-01-27,Desktop,Female
904906,home_page,2015-01-09,Mobile,Male
689862,home_page,2015-03-15,Mobile,Female
324106,search_page,2015-04-10,Desktop,Male
243327,search_page,2015-02-22,Desktop,Male
102181,home_page,2015-03-15,Desktop,Male
436106,home_page,2015-01-11,Desktop,Male
815736,home_page,2015-03-01,Mobile,Female
718350,payment_page,2015-01-21,Desktop,Male
244839,home_page,2015-01-29,Desktop,Female
793552,home_page,2015-04-01,Desktop,Male
56237,home_page,2015-01-15,Desktop,Female
8385,search_page,2015-02-08,Desktop,Male
78196,home_page,2015-04-23,Desktop,Male
557954,home_page,2015-01-11,Desktop,Male
419476,search_page,2015-03-18,Desktop,Female
265232,search_page,2015-01-30,Mobile,Male
629353,home_page,2015-03-21,Mobile,Female
782272,payment_page,2015-01-13,Mobile,Female
157379,home_page,2015-01-08,Desktop,Male
248913,search_page,2015-03-26,Desktop,Male
398713,search_page,2015-03-20,Desktop,Female
785443,home_page,2015-03-29,Desktop,Male
318207,search_page,2015-04-21,Desktop,Male
401975,search_page,2015-04-02,Mobile,Male
133964,payment_page,2015-01-14,Desktop,Male
807351,search_page,2015-02-18,Desktop,Male
998711,search_page,2015-01-10,Mobile,Male
657135,search_page,2015-02-11,Mobile,Male
175986,search_page,2015-03-28,Desktop,Female
215493,search_page,2015-01-25,Mobile,Male
49363,search_page,2015-01-24,Desktop,Female
449459,home_page,2015-02-04,Desktop,Female
997550,search_page,2015-02-11,Mobile,Female
181710,search_page,2015-01-24,Desktop,Female
858779,search_page,2015-01-18,Mobile,Male
306629,home_page,2015-01-09,Desktop,Male
878883,search_page,2015-04-07,Desktop,Male
957434,home_page,2015-02-16,Desktop,Male
827442,search_page,2015-03-01,Mobile,Male
556663,search_page,2015-02-13,Mobile,Male
600436,home_page,2015-02-05,Desktop,Female
340164,search_page,2015-01-19,Mobile,Female
345322,search_page,2015-03-24,Desktop,Male
351933,search_page,2015-03-01,Desktop,Female
996136,search_page,2015-03-27,Desktop,Female
157349,home_page,2015-02-20,Desktop,Female
822867,search_page,2015-01-20,Mobile,Female
394767,search_page,2015-01-24,Desktop,Male
48496,payment_page,2015-01-17,Mobile,Female
769048,home_page,2015-04-06,Mobile,Male
601915,home_page,2015-02-15,Desktop,Female
651124,home_page,2015-03-30,Desktop,Male
342745,home_page,2015-04-02,Desktop,Female
814512,home_page,2015-04-13,Desktop,Female
887939,home_page,2015-04-30,Mobile,Female
660641,home_page,2015-03-17,Mobile,Male
194825,search_page,2015-02-22,Desktop,Male
862470,search_page,2015-04-17,Desktop,Male
119412,home_page,2015-04-09,Mobile,Female
689857,home_page,2015-01-10,Desktop,Male
197560,payment_page,2015-03-26,Desktop,Male
974446,home_page,2015-03-24,Mobile,Male
776320,search_page,2015-01-03,Desktop,Female
177976,search_page,2015-02-25,Desktop,Male
409064,home_page,2015-03-05,Desktop,Male
918664,search_page,2015-01-11,Desktop,Female
213995,home_page,2015-04-28,Desktop,Male
261134,home_page,2015-03-10,Desktop,Male
593619,search_page,2015-04-01,Desktop,Female
516291,home_page,2015-03-24,Mobile,Female
607516,payment_page,2015-03-11,Desktop,Female
902844,home_page,2015-03-08,Desktop,Female
681927,home_page,2015-04-13,Desktop,Female
26069,search_page,2015-03-04,Desktop,Male
207833,search_page,2015-01-24,Desktop,Male
636808,search_page,2015-04-11,Desktop,Female
77743,home_page,2015-04-18,Desktop,Female
99352,home_page,2015-02-07,Desktop,Male
106421,search_page,2015-02-09,Mobile,Female
967633,home_page,2015-04-19,Desktop,Male
968299,search_page,2015-03-05,Desktop,Male
423642,search_page,2015-02-07,Mobile,Female
692737,home_page,2015-03-05,Mobile,Male
557366,search_page,2015-03-24,Desktop,Female
732101,search_page,2015-02-09,Mobile,Female
732997,home_page,2015-03-30,Desktop,Female
106124,search_page,2015-02-23,Desktop,Female
349647,search_page,2015-04-28,Desktop,Male
392126,home_page,2015-03-11,Mobile,Female
638078,home_page,2015-03-02,Desktop,Male
776737,payment_page,2015-01-22,Desktop,Male
230015,home_page,2015-01-08,Desktop,Female
230924,home_page,2015-04-07,Desktop,Male
222345,home_page,2015-04-16,Mobile,Female
288228,search_page,2015-03-09,Mobile,Male
101790,home_page,2015-03-20,Mobile,Male
738451,search_page,2015-02-21,Mobile,Male
63943,home_page,2015-03-29,Desktop,Male
532766,home_page,2015-03-20,Mobile,Female
146057,search_page,2015-03-08,Desktop,Male
54367,search_page,2015-03-12,Desktop,Male
540791,home_page,2015-04-08,Desktop,Male
934352,search_page,2015-01-10,Mobile,Female
898916,search_page,2015-01-04,Desktop,Male
338059,home_page,2015-04-27,Desktop,Female
619399,home_page,2015-02-21,Desktop,Female
875953,home_page,2015-02-11,Desktop,Male
315827,home_page,2015-04-24,Mobile,Female
649665,home_page,2015-04-08,Desktop,Male
115740,search_page,2015-02-07,Desktop,Female
341916,home_page,2015-01-17,Desktop,Female
341329,home_page,2015-01-01,Desktop,Female
905472,home_page,2015-03-20,Mobile,Male
910458,home_page,2015-04-20,Mobile,Male
320112,search_page,2015-03-31,Desktop,Male
414570,home_page,2015-04-27,Desktop,Male
338706,search_page,2015-04-28,Desktop,Female
77111,home_page,2015-04-02,Desktop,Female
896818,home_page,2015-01-13,Desktop,Male
545656,search_page,2015-01-21,Desktop,Female
375466,home_page,2015-04-16,Mobile,Male
153016,home_page,2015-01-18,Desktop,Female
198122,home_page,2015-04-13,Desktop,Male
197352,home_page,2015-03-22,Mobile,Male
817637,home_page,2015-03-24,Mobile,Male
499970,search_page,2015-02-03,Desktop,Male
470216,home_page,2015-03-11,Desktop,Male
110734,search_page,2015-01-21,Mobile,Male
339741,search_page,2015-02-28,Mobile,Female
848252,home_page,2015-04-22,Desktop,Female
119198,search_page,2015-02-07,Desktop,Male
372272,search_page,2015-04-11,Desktop,Male
541762,home_page,2015-01-08,Desktop,Male
827429,home_page,2015-04-01,Desktop,Male
720386,payment_page,2015-03-11,Desktop,Male
537122,search_page,2015-04-26,Desktop,Male
880430,search_page,2015-01-01,Desktop,Male
895303,payment_page,2015-04-11,Mobile,Female
662728,home_page,2015-01-08,Desktop,Male
71853,home_page,2015-03-26,Mobile,Female
119091,home_page,2015-02-21,Desktop,Female
27907,search_page,2015-04-17,Desktop,Male
231918,search_page,2015-03-01,Mobile,Female
583521,home_page,2015-03-21,Desktop,Female
746001,search_page,2015-04-18,Desktop,Female
457989,home_page,2015-04-27,Mobile,Female
330347,home_page,2015-03-11,Desktop,Male
787919,home_page,2015-02-28,Mobile,Male
55861,payment_page,2015-03-22,Mobile,Female
96886,search_page,2015-03-12,Mobile,Female
210883,home_page,2015-04-20,Mobile,Female
380670,home_page,2015-04-07,Mobile,Female
761778,search_page,2015-01-04,Mobile,Female
634069,search_page,2015-04-06,Desktop,Female
620326,home_page,2015-01-11,Desktop,Female
881842,home_page,2015-03-13,Mobile,Male
415406,payment_page,2015-02-18,Desktop,Female
795878,home_page,2015-01-05,Desktop,Male
121588,search_page,2015-04-18,Desktop,Male
937711,search_page,2015-01-14,Mobile,Male
397348,home_page,2015-01-22,Desktop,Female
293300,home_page,2015-01-05,Desktop,Female
780551,search_page,2015-02-07,Desktop,Female
602934,home_page,2015-01-03,Desktop,Female
315143,home_page,2015-01-10,Desktop,Female
661024,search_page,2015-01-22,Mobile,Male
437171,search_page,2015-02-27,Mobile,Male
164798,search_page,2015-03-18,Desktop,Female
112191,home_page,2015-04-30,Mobile,Male
873683,home_page,2015-04-04,Desktop,Male
74944,home_page,2015-03-06,Desktop,Male
29213,search_page,2015-03-31,Desktop,Female
440933,home_page,2015-04-20,Mobile,Female
191333,search_page,2015-01-08,Desktop,Male
863419,search_page,2015-03-13,Desktop,Female
192794,payment_page,2015-03-25,Desktop,Female
532434,home_page,2015-03-24,Mobile,Male
970414,search_page,2015-02-07,Mobile,Male
420628,search_page,2015-02-09,Desktop,Female
410402,home_page,2015-01-28,Desktop,Male
913426,home_page,2015-04-28,Desktop,Female
792554,search_page,2015-01-28,Desktop,Male
839612,home_page,2015-03-13,Desktop,Female
124843,search_page,2015-01-16,Desktop,Female
973551,search_page,2015-04-05,Desktop,Female
168952,home_page,2015-03-27,Mobile,Male
811615,search_page,2015-03-19,Desktop,Female
817526,home_page,2015-02-13,Desktop,Male
545462,payment_page,2015-02-01,Mobile,Male
700728,search_page,2015-02-17,Desktop,Male
749578,home_page,2015-03-25,Mobile,Male
213871,home_page,2015-03-07,Mobile,Male
404230,payment_page,2015-03-13,Desktop,Female
443876,home_page,2015-04-30,Desktop,Male
194960,home_page,2015-01-18,Desktop,Male
999106,search_page,2015-01-11,Mobile,Male
223497,search_page,2015-03-04,Desktop,Female
919828,search_page,2015-02-16,Desktop,Female
460753,home_page,2015-01-19,Desktop,Female
477146,home_page,2015-04-03,Desktop,Female
248360,home_page,2015-04-11,Mobile,Male
158119,home_page,2015-01-08,Desktop,Female
597106,home_page,2015-04-05,Mobile,Male
609300,search_page,2015-01-13,Desktop,Female
620869,search_page,2015-03-13,Desktop,Male
428232,search_page,2015-02-06,Mobile,Female
357172,home_page,2015-03-10,Mobile,Female
793984,home_page,2015-03-12,Mobile,Female
812475,home_page,2015-01-22,Mobile,Female
982813,home_page,2015-01-17,Desktop,Male
222554,home_page,2015-01-09,Desktop,Female
187180,search_page,2015-01-23,Mobile,Male
684624,search_page,2015-01-28,Mobile,Male
997975,home_page,2015-04-12,Desktop,Male
839804,search_page,2015-01-09,Mobile,Female
984318,search_page,2015-02-10,Desktop,Male
561262,home_page,2015-03-14,Desktop,Female
654271,home_page,2015-03-01,Desktop,Male
862950,search_page,2015-02-08,Mobile,Male
85518,search_page,2015-01-29,Desktop,Male
294146,home_page,2015-04-02,Desktop,Male
985526,home_page,2015-04-04,Desktop,Male
501711,home_page,2015-03-03,Desktop,Male
549284,home_page,2015-03-04,Desktop,Male
634918,search_page,2015-01-19,Desktop,Female
206708,home_page,2015-02-09,Desktop,Female
76191,search_page,2015-03-17,Desktop,Female
962971,home_page,2015-03-19,Desktop,Male
969529,search_page,2015-04-14,Desktop,Female
110901,search_page,2015-02-04,Mobile,Female
816922,search_page,2015-01-03,Desktop,Female
377186,search_page,2015-01-07,Desktop,Female
323143,search_page,2015-03-29,Desktop,Female
407338,search_page,2015-01-21,Desktop,Female
752956,home_page,2015-04-25,Mobile,Male
560856,search_page,2015-01-24,Mobile,Female
306712,home_page,2015-04-05,Desktop,Male
991918,search_page,2015-04-21,Desktop,Male
791298,home_page,2015-04-18,Mobile,Male
424622,search_page,2015-04-12,Mobile,Female
379736,home_page,2015-03-15,Mobile,Male
476051,search_page,2015-01-28,Mobile,Female
856794,home_page,2015-03-04,Desktop,Female
822976,search_page,2015-01-03,Mobile,Male
108940,home_page,2015-01-17,Mobile,Female
17728,search_page,2015-02-26,Mobile,Male
752022,search_page,2015-04-04,Desktop,Male
626350,home_page,2015-04-27,Desktop,Female
610730,search_page,2015-01-21,Mobile,Male
109156,home_page,2015-01-06,Desktop,Male
805825,search_page,2015-04-25,Desktop,Male
946211,home_page,2015-01-08,Desktop,Female
226309,payment_page,2015-01-01,Mobile,Female
215518,home_page,2015-03-07,Mobile,Male
11700,search_page,2015-02-27,Desktop,Female
642948,search_page,2015-01-22,Mobile,Female
476025,search_page,2015-01-07,Desktop,Male
185832,search_page,2015-02-16,Mobile,Male
459776,search_page,2015-03-09,Desktop,Female
633956,search_page,2015-03-02,Desktop,Male
222191,search_page,2015-02-07,Mobile,Female
124382,search_page,2015-01-29,Desktop,Female
948286,home_page,2015-03-15,Desktop,Male
148862,home_page,2015-01-18,Mobile,Male
498409,home_page,2015-03-09,Desktop,Male
403492,home_page,2015-04-24,Desktop,Female
757517,home_page,2015-01-28,Desktop,Female
44852,home_page,2015-03-23,Mobile,Male
208262,search_page,2015-04-25,Desktop,Female
343318,search_page,2015-04-25,Desktop,Male
396152,search_page,2015-03-16,Desktop,Male
954309,search_page,2015-02-25,Mobile,Female
163332,search_page,2015-01-16,Desktop,Female
802907,home_page,2015-03-17,Desktop,Female
410412,home_page,2015-03-04,Desktop,Male
335643,home_page,2015-02-08,Desktop,Female
68437,home_page,2015-04-15,Mobile,Female
95772,search_page,2015-02-09,Mobile,Male
484861,home_page,2015-04-23,Desktop,Female
885415,home_page,2015-03-26,Mobile,Male
327472,home_page,2015-01-18,Mobile,Male
515035,home_page,2015-04-05,Desktop,Female
109318,home_page,2015-01-21,Mobile,Male
522418,search_page,2015-01-21,Mobile,Male
841073,search_page,2015-03-29,Mobile,Female
289935,home_page,2015-02-23,Desktop,Male
357182,home_page,2015-01-26,Desktop,Male
933561,home_page,2015-03-04,Desktop,Female
807037,home_page,2015-04-20,Desktop,Male
929892,search_page,2015-03-30,Desktop,Female
371735,search_page,2015-02-12,Mobile,Female
533782,search_page,2015-04-26,Desktop,Male
222986,search_page,2015-02-13,Desktop,Male
906129,home_page,2015-04-19,Mobile,Female
632598,home_page,2015-03-04,Mobile,Female
37925,search_page,2015-04-13,Desktop,Male
697003,search_page,2015-03-07,Desktop,Female
467816,home_page,2015-02-25,Desktop,Male
990033,search_page,2015-02-05,Desktop,Male
981614,home_page,2015-02-12,Desktop,Female
964878,home_page,2015-02-02,Mobile,Female
771874,search_page,2015-03-29,Mobile,Female
569017,search_page,2015-02-06,Mobile,Female
897804,search_page,2015-01-03,Desktop,Male
826593,home_page,2015-01-21,Desktop,Female
381403,home_page,2015-04-02,Mobile,Male
754239,search_page,2015-02-19,Mobile,Male
934653,home_page,2015-04-05,Mobile,Female
900304,search_page,2015-02-13,Desktop,Male
756327,search_page,2015-04-28,Desktop,Female
213086,home_page,2015-01-22,Desktop,Female
600680,home_page,2015-04-20,Mobile,Female
931813,search_page,2015-03-14,Mobile,Male
127104,search_page,2015-03-21,Desktop,Female
649074,search_page,2015-04-18,Mobile,Male
861836,home_page,2015-03-11,Desktop,Female
862298,home_page,2015-04-26,Desktop,Male
995164,home_page,2015-02-22,Mobile,Female
821576,home_page,2015-02-20,Desktop,Male
479138,home_page,2015-02-26,Desktop,Female
169124,home_page,2015-03-07,Mobile,Female
678590,search_page,2015-04-07,Desktop,Female
830864,search_page,2015-02-18,Desktop,Female
783223,search_page,2015-02-02,Desktop,Female
215575,search_page,2015-04-30,Desktop,Female
698536,search_page,2015-02-28,Desktop,Female
892213,search_page,2015-04-26,Desktop,Male
886746,search_page,2015-03-29,Desktop,Male
705955,home_page,2015-03-25,Mobile,Male
981564,search_page,2015-03-10,Desktop,Female
163506,search_page,2015-02-07,Desktop,Male
826440,home_page,2015-03-15,Mobile,Female
86005,home_page,2015-03-01,Mobile,Female
594073,home_page,2015-03-12,Desktop,Female
576268,home_page,2015-02-24,Desktop,Male
704722,home_page,2015-01-24,Desktop,Male
566009,home_page,2015-01-29,Desktop,Female
246756,search_page,2015-02-10,Mobile,Female
818586,home_page,2015-03-07,Desktop,Female
991388,home_page,2015-02-01,Mobile,Male
159384,home_page,2015-03-24,Mobile,Female
189155,home_page,2015-04-25,Desktop,Female
577558,home_page,2015-01-05,Desktop,Female
415748,home_page,2015-04-03,Mobile,Female
784389,search_page,2015-03-31,Desktop,Male
865945,home_page,2015-03-28,Desktop,Female
4320,home_page,2015-02-10,Desktop,Male
146120,home_page,2015-02-16,Desktop,Female
415103,search_page,2015-03-27,Desktop,Male
290756,search_page,2015-02-23,Desktop,Female
705188,search_page,2015-02-17,Mobile,Female
396410,home_page,2015-01-19,Mobile,Male
204296,search_page,2015-02-20,Desktop,Male
253676,search_page,2015-03-16,Desktop,Male
988259,search_page,2015-02-06,Desktop,Male
551599,home_page,2015-04-30,Desktop,Female
801905,home_page,2015-02-19,Desktop,Female
531017,home_page,2015-04-18,Desktop,Male
549505,home_page,2015-04-15,Desktop,Male
35568,search_page,2015-04-08,Desktop,Male
271874,payment_confirmation_page,2015-01-26,Desktop,Female
895753,search_page,2015-02-28,Mobile,Male
943262,search_page,2015-04-17,Desktop,Female
733758,home_page,2015-04-25,Mobile,Female
779442,search_page,2015-03-30,Desktop,Male
323742,home_page,2015-03-16,Desktop,Female
112061,home_page,2015-03-15,Desktop,Female
145028,home_page,2015-04-25,Desktop,Female
141217,home_page,2015-03-25,Mobile,Male
398640,home_page,2015-04-12,Desktop,Female
44505,home_page,2015-02-05,Desktop,Male
220158,search_page,2015-04-03,Desktop,Male
460713,home_page,2015-04-30,Desktop,Female
400038,home_page,2015-04-30,Mobile,Male
275384,search_page,2015-02-06,Mobile,Male
444167,home_page,2015-03-29,Desktop,Female
372771,search_page,2015-02-22,Desktop,Male
566180,home_page,2015-01-18,Desktop,Male
406050,home_page,2015-04-14,Desktop,Male
849889,search_page,2015-02-05,Desktop,Female
26570,home_page,2015-02-08,Desktop,Female
71809,payment_confirmation_page,2015-03-12,Mobile,Female
6236,search_page,2015-03-22,Desktop,Male
682086,search_page,2015-03-15,Desktop,Male
338797,home_page,2015-03-20,Desktop,Male
69174,search_page,2015-01-31,Mobile,Female
680175,home_page,2015-04-15,Desktop,Male
408374,search_page,2015-02-15,Desktop,Male
577230,search_page,2015-04-03,Desktop,Female
611088,search_page,2015-02-01,Mobile,Male
967585,search_page,2015-01-18,Desktop,Female
160963,search_page,2015-04-01,Desktop,Female
528285,search_page,2015-03-04,Desktop,Male
507577,home_page,2015-04-13,Desktop,Male
83418,search_page,2015-04-14,Desktop,Female
708425,payment_page,2015-01-31,Desktop,Female
703071,home_page,2015-02-26,Desktop,Female
221087,home_page,2015-03-30,Desktop,Female
288025,search_page,2015-02-20,Mobile,Female
265973,home_page,2015-03-06,Mobile,Male
639673,home_page,2015-01-10,Mobile,Male
211213,search_page,2015-02-02,Desktop,Male
288484,home_page,2015-01-20,Desktop,Female
698808,home_page,2015-02-13,Mobile,Female
350785,search_page,2015-02-12,Desktop,Male
107145,home_page,2015-04-10,Mobile,Male
234754,home_page,2015-04-02,Desktop,Male
162305,payment_page,2015-01-09,Desktop,Male
522138,search_page,2015-04-22,Desktop,Male
60861,search_page,2015-01-31,Mobile,Male
28370,home_page,2015-02-13,Desktop,Female
266224,home_page,2015-01-09,Mobile,Female
568555,home_page,2015-03-17,Mobile,Female
50166,home_page,2015-01-25,Desktop,Female
69128,home_page,2015-01-02,Desktop,Male
657190,home_page,2015-04-17,Desktop,Female
33479,home_page,2015-03-07,Mobile,Female
190366,home_page,2015-04-03,Desktop,Male
537020,home_page,2015-04-30,Desktop,Female
544754,payment_page,2015-01-05,Mobile,Female
958437,home_page,2015-04-17,Mobile,Female
532422,home_page,2015-04-09,Desktop,Male
97637,home_page,2015-03-20,Desktop,Male
605950,home_page,2015-03-09,Mobile,Female
134206,home_page,2015-02-03,Desktop,Male
302925,home_page,2015-01-24,Desktop,Female
372966,search_page,2015-02-04,Desktop,Female
410365,home_page,2015-03-08,Mobile,Female
930107,search_page,2015-02-27,Desktop,Male
317661,payment_page,2015-02-08,Mobile,Female
471703,home_page,2015-03-17,Mobile,Male
100212,search_page,2015-02-04,Desktop,Male
761012,search_page,2015-04-16,Desktop,Female
342685,home_page,2015-01-07,Desktop,Male
989023,search_page,2015-02-04,Mobile,Female
886938,search_page,2015-04-16,Desktop,Male
963554,home_page,2015-04-19,Mobile,Female
24612,home_page,2015-02-04,Desktop,Female
432911,search_page,2015-04-29,Desktop,Male
621131,search_page,2015-01-28,Mobile,Male
787799,home_page,2015-03-08,Desktop,Female
704926,home_page,2015-03-09,Mobile,Male
344676,payment_page,2015-03-19,Mobile,Female
972829,home_page,2015-01-10,Desktop,Female
967664,payment_page,2015-01-25,Mobile,Female
355048,home_page,2015-04-21,Mobile,Female
411852,search_page,2015-01-10,Mobile,Female
631220,payment_page,2015-02-22,Desktop,Male
518219,search_page,2015-01-18,Mobile,Male
721904,home_page,2015-01-04,Desktop,Male
837334,search_page,2015-04-25,Desktop,Male
689269,home_page,2015-02-09,Desktop,Male
836944,home_page,2015-04-24,Desktop,Female
829579,search_page,2015-01-31,Desktop,Male
734111,home_page,2015-02-24,Desktop,Female
6108,home_page,2015-04-04,Mobile,Female
586169,search_page,2015-01-19,Mobile,Female
537180,search_page,2015-01-22,Desktop,Female
63864,search_page,2015-01-29,Desktop,Female
76770,search_page,2015-01-02,Desktop,Female
570439,search_page,2015-01-04,Desktop,Female
923278,home_page,2015-02-07,Mobile,Male
713391,home_page,2015-04-20,Mobile,Male
472018,search_page,2015-03-19,Desktop,Male
768191,home_page,2015-04-08,Desktop,Male
863770,home_page,2015-04-25,Desktop,Female
613660,search_page,2015-01-24,Mobile,Male
307448,home_page,2015-04-16,Desktop,Female
384796,home_page,2015-03-23,Desktop,Female
731149,home_page,2015-04-16,Desktop,Female
226027,home_page,2015-03-02,Desktop,Female
357138,home_page,2015-04-03,Mobile,Female
839163,search_page,2015-04-29,Mobile,Male
802970,home_page,2015-02-14,Desktop,Male
799478,search_page,2015-02-02,Mobile,Female
160770,home_page,2015-04-02,Mobile,Male
526082,home_page,2015-03-08,Desktop,Female
106411,home_page,2015-04-02,Mobile,Male
769849,home_page,2015-03-14,Desktop,Female
563983,search_page,2015-02-07,Desktop,Male
909824,home_page,2015-01-04,Mobile,Female
443902,payment_page,2015-02-07,Mobile,Female
303949,search_page,2015-03-28,Desktop,Male
192462,home_page,2015-02-25,Desktop,Female
300372,search_page,2015-01-12,Desktop,Male
567545,home_page,2015-03-22,Desktop,Female
279682,search_page,2015-02-07,Desktop,Female
330775,home_page,2015-03-28,Desktop,Male
230249,search_page,2015-02-14,Desktop,Female
279925,home_page,2015-04-04,Mobile,Male
151265,search_page,2015-03-30,Desktop,Male
204639,search_page,2015-02-21,Mobile,Male
846830,search_page,2015-03-18,Desktop,Female
350144,home_page,2015-03-27,Mobile,Male
445791,payment_page,2015-01-02,Mobile,Male
854747,search_page,2015-01-07,Desktop,Male
919797,search_page,2015-01-04,Mobile,Female
445646,home_page,2015-03-18,Mobile,Male
877564,home_page,2015-03-17,Mobile,Female
558022,home_page,2015-02-25,Desktop,Male
185520,payment_page,2015-01-25,Mobile,Female
4527,home_page,2015-04-14,Mobile,Female
196161,payment_page,2015-04-03,Desktop,Female
123902,search_page,2015-03-15,Desktop,Female
686080,home_page,2015-04-15,Mobile,Female
925259,search_page,2015-04-17,Desktop,Female
524693,search_page,2015-02-22,Mobile,Female
967482,home_page,2015-02-06,Desktop,Female
175185,home_page,2015-02-06,Desktop,Male
566281,search_page,2015-03-21,Mobile,Female
72171,search_page,2015-02-01,Mobile,Male
40991,home_page,2015-02-01,Mobile,Male
694454,search_page,2015-02-16,Mobile,Male
562189,search_page,2015-04-07,Desktop,Male
381053,home_page,2015-03-16,Desktop,Male
266541,home_page,2015-03-02,Mobile,Female
889163,home_page,2015-01-15,Mobile,Female
292116,home_page,2015-02-08,Desktop,Male
864181,search_page,2015-01-06,Desktop,Male
455661,home_page,2015-03-25,Mobile,Male
400709,search_page,2015-01-10,Mobile,Male
289440,home_page,2015-03-31,Desktop,Female
939342,home_page,2015-03-09,Desktop,Male
744788,home_page,2015-03-28,Desktop,Male
546694,search_page,2015-02-14,Desktop,Female
688793,home_page,2015-01-02,Desktop,Male
348084,home_page,2015-03-02,Desktop,Female
97935,home_page,2015-02-02,Desktop,Female
27371,payment_page,2015-01-30,Desktop,Female
224736,search_page,2015-03-23,Desktop,Female
443082,home_page,2015-02-18,Desktop,Male
166498,home_page,2015-03-16,Mobile,Female
32643,search_page,2015-04-13,Mobile,Female
97214,search_page,2015-03-24,Desktop,Male
100923,search_page,2015-04-26,Desktop,Male
328399,home_page,2015-04-25,Desktop,Female
738477,home_page,2015-01-28,Desktop,Male
164771,home_page,2015-04-28,Desktop,Female
799600,home_page,2015-03-18,Mobile,Male
891076,search_page,2015-04-08,Desktop,Male
63384,home_page,2015-04-29,Desktop,Male
91631,home_page,2015-02-15,Desktop,Male
726772,search_page,2015-02-01,Desktop,Female
999729,search_page,2015-04-14,Desktop,Female
644312,home_page,2015-01-27,Desktop,Male
283569,home_page,2015-04-06,Mobile,Male
821037,home_page,2015-04-27,Mobile,Male
749868,home_page,2015-03-25,Mobile,Female
798152,search_page,2015-01-07,Mobile,Female
545201,search_page,2015-01-01,Desktop,Male
186763,home_page,2015-02-21,Desktop,Male
443747,search_page,2015-02-05,Mobile,Female
833225,search_page,2015-04-08,Desktop,Female
663421,home_page,2015-04-27,Desktop,Male
317377,home_page,2015-03-15,Desktop,Female
336533,home_page,2015-04-27,Desktop,Male
265152,home_page,2015-04-24,Mobile,Female
425535,search_page,2015-02-16,Desktop,Male
262689,home_page,2015-01-17,Desktop,Female
49605,search_page,2015-01-30,Mobile,Female
782627,home_page,2015-01-27,Desktop,Male
88424,search_page,2015-02-10,Desktop,Male
788317,home_page,2015-03-10,Mobile,Male
571600,search_page,2015-03-12,Desktop,Male
271740,home_page,2015-03-07,Mobile,Female
455422,search_page,2015-03-07,Mobile,Female
600362,search_page,2015-02-28,Desktop,Male
714550,search_page,2015-01-27,Desktop,Male
956553,search_page,2015-02-23,Desktop,Male
597149,home_page,2015-03-20,Mobile,Male
319036,search_page,2015-04-17,Desktop,Female
933479,home_page,2015-04-02,Mobile,Female
843191,payment_page,2015-01-21,Mobile,Female
988012,home_page,2015-02-25,Desktop,Male
697324,home_page,2015-04-06,Mobile,Female
126346,home_page,2015-02-06,Desktop,Female
849989,home_page,2015-04-03,Desktop,Female
230313,home_page,2015-03-03,Desktop,Female
799922,search_page,2015-02-13,Mobile,Male
702866,home_page,2015-03-21,Mobile,Female
982254,home_page,2015-01-26,Mobile,Male
794778,search_page,2015-03-23,Desktop,Male
586079,home_page,2015-01-14,Desktop,Male
125753,home_page,2015-04-09,Desktop,Male
109797,search_page,2015-03-12,Desktop,Male
